sender,amount0,amount1,block
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4670930567666923159,299120760744329192,10943295
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22099994548808748945,1406904998617556884,10943519
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,625489727357192041,40000000000000000,10943599
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15566384753291641200,1000000000000000000,10943605
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31251385815392278503,1993451169029124085,10943669
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,355254139205622611676,23121659569827945425,10943818
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,95709737109458841086,6191607176528354590,10943848
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,153171871679583941663,10222500901001516786,10944266
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15133855759838235456,995617851121350039,10944415
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15278472760854586722,999999999999999999,10944675
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12177023846954417068,799600369598013996,10944690
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15074900000000000000,989888478757302315,10944698
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10001499853306593242,653520139056974709,10944765
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,155643949650824444874,9999999999999999999,10945083
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,999965182546115414,64036918850612460,10945672
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9974199548551993534,639163675571547287,10945702
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,999677611933513878,63625993986646431,10945799
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31173909272777312008,2058247465890370572,10945876
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30274571282740699956,1999999999999999999,10945893
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,130482785308369440149,8557683686679844714,10945917
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,190006018673857639503,12354340194306380581,10946058
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1839215397831545810,118974020788140196,10946429
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15470793363585289148,1000000000000000000,10946469
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5795381837911985520,373329700076325383,10946631
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4295308703600172963,272936849376407115,10946977
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32115297934793865688,2057992416610955243,10947315
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,996403614791283122,63991263028502781,10947355
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6350898801428515729,400010003999999999,10947739
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,79076581522201039415,4986633491422707669,10947753
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18301715472119543164,1152612225772225505,10948214
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8261688710124119661,498559981696426590,10949053
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,670000000000000000000,41222353386203991211,10950303
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12063005638431238503,729752479148332958,10950647
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24585814898101318738,1484915997016759845,10950830
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58601761300705784368,3499999999999999999,10951399
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21537416414569002604,1257285048097792986,10952143
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,90503268186346745136,5232876904397299772,10952281
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2679620052812739621,152315032835110558,10952675
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60669219334878911931,3499999999999999999,10953437
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19515255337187114828,1136394386099103697,10953596
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15443490021104355295,870833711349679508,10954152
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53156497672227595235,2996124382889160839,10954361
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,39935439332282161380,2254568689881561323,10954384
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17811491760123666137,999999999999999999,10954446
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,500000000000000000000,28504645333484107748,10954743
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10176994367788860978,576616918050623550,10954748
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12354642804335419791,695710996635036053,10954752
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5207291166328485093,290370716653156202,10954764
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34623624986326025346,1927964391812871390,10954917
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,505936062556260484340,27540182812678152456,10955028
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,104059847178311153278,5727581409236829026,10955164
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17140776843398884213,944368730925697914,10955272
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,556030042535830052,10955433
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14278387294601487710,804235828998315726,10956381
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17607003648871161191,988693649014111907,10956437
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7977900979489354209,449738050458801582,10956604
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17491772432711052731,996222671979765631,10956767
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58437668359226246790,3329306169015001072,10956810
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60170874833460837417,3485746252082599727,10956961
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99805891201876985679,5616720639931683519,10957021
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22534842968467929349,1269598299538615459,10957300
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,63052737712323576973,3485370995945420147,10957875
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000000,5649867301778478823,10958940
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,78139002483553948786,4384574696226607882,10959289
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,175409818488212650857,9999999999999999999,10959495
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4840831287384797432,278624152379474603,10960159
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3527912719374536583,206090479262689169,10960460
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6810037604470404220,399999999999999999,10960493
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,301537522818532352427,17607263278421658711,10960501
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45613349575488143952,2764669386442182087,10960585
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16173211992578868559,989455241888279831,10960592
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,325504261903468777061,20033300528377578749,10960597
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,64889450352603710839,3988060163699626178,10960619
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45266644525280231750,2767099720369266109,10960624
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,405062890368568299823,24674881643797466700,10960673
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13966049113502983353,837227724463166394,10960786
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4000000000000000000,242392082221993850,10961077
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50779516483931685351,3063233733642047765,10961207
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,570957099783694225,34484128517627051,10961516
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,83254734333421317249,5009706797178550313,10961856
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41446143805343734083,2503073718965911297,10961932
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81678270062341551964,4999999999999999999,10962106
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000000,3061224830147512216,10962126
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000000,11171691514245935696,10962961
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25882443399588299694,1416519478581793892,10963559
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28001403768748260455,1550676686074780309,10963907
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,101005249877400463726,5565155680338377025,10964278
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8668485454808235837,489710086952142323,10964823
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,652499961625685221475,37167620045237136569,10964903
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17966767837541301740,999999999999999999,10965536
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250000000000000000000,13926112888513990623,10965723
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49962670834736673785,2782500672221728454,10965818
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2082062644881712602,116108240959977944,10965833
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000000,2742168215539338625,10966120
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,144537780276562173022,7991343932993647187,10966241
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,289627743420766283148,16013217483923795755,10966243
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25749573757415279093,1388569711040968453,10966975
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,62064261694989923479,3280070979232523156,10967055
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4717443065361513830,250000000000000000,10967069
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23000648709184474825,1170163227999999999,10967457
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26766978068842046215,1355952983881258712,10967694
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3650438550760504977,179999999999999999,10968061
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000000,966791845631634972,10968527
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20030177096674243578,991975724918285260,10968951
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53073435311022076519,2629621695084562069,10969151
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,132628895198441159614,6489261359888901422,10970218
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40000000000000000000,1951918950539607040,10970344
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19968966159602776972,971865379500836234,10970733
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5674306885256602064,279732435763494745,10970936
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60969500000000000000,3010673128483832175,10970960
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,483707066904318572,10971080
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50003734761046763326,2265248826333467961,10971731
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20516474862228065846,999634264481948996,10972154
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,500000000000000000000,24736314667305444572,10972160
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000000,2510087739412933144,10972213
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54610955907350592393,2743124318100280722,10972219
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45749098448157850948,2314204143475667415,10972399
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,63451650378035463271,3192988490594111361,10972478
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15000000000000000000,759055553955247012,10972520
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9364896148632724461,474888177136031849,10972609
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1874473975520128528,92395368424917182,10972854
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4763581030408317328,222953189591884831,10973632
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17082120936699735188,798324993327911408,10973707
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32272587560331754328,1493556014001480649,10974077
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,529177136706527244819,24146091950645929316,10974165
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22113471967622245070,999999999999999999,10974413
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,115232088544721196174,4784791330049686241,10974846
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9939986171789449179,391915897486935724,10974932
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,78000000000000000000,3283813922521348951,10975400
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17192678463986144165,687489861584490934,10975824
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,43000000000000000000,1693273565283055541,10976132
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,267887000000000000000,10243195534206570951,10976404
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7434036081435180210,300000000000000000,10976670
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,17025177515638600906,706498173999999999,10976744
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82000000000000000000,3449342596992463041,10976768
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22167131827489898603,996959254193717661,10977470
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4427105650165445610,199686034048707583,10977475
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,275915484557720427935,11999999999999999999,10977830
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44000000000000000000,1896300168005635625,10977857
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,35122038320619761677,1507570387097200959,10977901
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9999364286965927173,427978144626962963,10978317
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,35523442788050792024,1399790377970091955,10978573
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,145580791599019057686,5635991713725097437,10978586
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16610941730651678094,643073367872483151,10978588
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,128237934170379214503,4981087465366112207,10978591
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50671379831889090423,1991573388998005585,10978769
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,508273771658356269,19860016613440015,10978780
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3002024548727875695,118747847163079217,10978872
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,68638229254678407044,2772142823746107471,10978929
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,77165608096586909124,3154322502558299976,10979002
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12115454795787881193,499633700923700941,10979033
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11056353632570011420,459840517550167180,10979163
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,413874772132364048,10979223
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11993137779559708973,498934442051956473,10979274
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13837190938750369289,579337283288878032,10979304
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,71868670862936079735,2993064730616397933,10979346
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13993571981562178187,590807918398044875,10979516
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6462042201654224491,270071303708509886,10979555
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,310450014817447217356,12941525757804446550,10979726
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30887759669860997513,1299999999999999999,10979915
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29303312252574770853,1257626988879943293,10980320
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,175893639684502378825,7499999999999999999,10980698
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20075862354224627640,841821496066629290,10980834
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29373279030565215982,1196795062874206575,10981272
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12684003840386862844,533086023385349977,10981786
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,47601134269203067091,2000000000000000000,10981800
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21803370096596556758,961362775476557629,10982713
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,72621014390504185280,3202034348042189945,10982718
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,65371553434595702222,2975283083635918632,10982868
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2190624318086683251045,101462058815627478707,10983247
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23464112274347013846,1081699128551172304,10983275
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9988585394019408908,443483515574804690,10983326
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1619030349358397933662,72491131711996069238,10983341
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19109734578968312251,852878648284093836,10983421
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,235513852568474870446,10722182400754883853,10983523
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6052241053656620908,277126494269196435,10983679
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23794435916695383924,1093474074982101712,10984161
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,309307227652043651362,14000000000000000000,10984259
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21903897887951356767,1025222075265447049,10984935
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21600665955410583385,999909593802171785,10984982
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000000,9188260312670180854,10985101
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,8728476596139650576,428793282708675977,10985672
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4493985240524787012,219333304123458705,10985829
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15000000000000000000,718232811574965647,10985853
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30000000000000000000,1421796190835520328,10986152
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20885924271883894976,999999999999999999,10986252
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25368604021092445583,1192413413484354210,10986828
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,114128809272959590456,5414930108297899399,10986877
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15181559826481747995,721335478880972956,10986886
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23587245606666340476,1122500744747064009,10987418
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,37503238512995876741,1724477053197586592,10987466
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28500000000000000000,1283000354578569771,10987790
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,222147248761120400156,9998001591786943169,10987928
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5986792345453454519,272530799877662012,10988148
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2196739725616664869,99810630190379870,10988154
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21991227385613256352,1007242049121066305,10988184
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10034993835371548026,449999999999999999,10988400
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23596266715729855300,1053619128396808859,10988707
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,3329281198120821956,151124699426719810,10988961
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,123073728110585608534,5586999999999999999,10989249
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2000000000000000000,89831050021008980,10990372
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9990396389250825001,438676599653169181,10990716
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13783859500000000000,603006486579413214,10991899
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25070612750495690525,1099999999999999999,10992065
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5000000000000000000,220876230779486582,10992159
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,749735158568023218079,32684317765394154125,10992533
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,111737524546281126377,4867896568395250398,10992602
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26776329530716894548,1184433819282573563,10993005
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,127961263812462041150,5669024499425203792,10993025
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28825358260971948205,1265051842082683021,10993388
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2038296679256558587681,89839104111882671898,10993504
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,441209216092607199,10993605
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,13585444946268240499,598287298102108255,10993811
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1136836497660129888085,49999999999999999999,10993878
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10593806181735118200,459999999999999999,10994454
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,192773345081003684725,8284498955065502119,10994992
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11449899399279944828,500000000000000000,10995678
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25492499507953996096,1092633950980488650,10995783
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,590737572630225565,24999999999999999,10996297
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10251810040384664253,434571115558618172,10996465
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23730577805277241804,997219498614341553,10996643
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5000000000000000000,207485969666209934,10996790
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,615715800909125367999,24951618249812962818,10998356
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,73943771484174309025,2987636539389777543,10998409
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58503036358659436374,2489519674801076549,10998536
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2000000000000000000,86670906831350980,10998917
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2466482765797490382,106153193625172685,10999065
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5000000000000000000,214235986407123327,10999137
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4000000000000000000,173305254681596910,10999210
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4846043194363343292,215822633256301723,10999281
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11169989801884530535,489177354667420129,10999588
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30741116819101246013,1343984608591666977,10999718
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12185278414639402117,529903001273414197,10999873
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11051323315101372459,466126632296535969,11000483
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,74862404483851153172,3046501662435089664,11002136
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27406199344580424204,1115524129772662021,11002205
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,875999558365520130471,34499999999999999999,11002709
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,56320332921125586085,2058503128237223588,11003615
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6460896964229121520,235229991039721946,11003799
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,41019815700499288430,1400692466645348605,11004731
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5263166605918761499,177425192750458285,11004821
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,89742421861508456112,3020393533280124919,11004981
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26629366789428996389,897617856895409941,11004990
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,189201019926392422,6362932348720624,11004994
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30039386067448588976,997275219176018696,11005365
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,18633095225935060596,648254542037989392,11006162
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,147370108688453141651,4990000000000000000,11006616
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19000000000000000000,647749560083788748,11007187
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30484794409052970116,999157653160983335,11007583
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,159608441150175846071,5000000000000000000,11007813
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99706819278294148686,3043651257896453299,11007891
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32275314593468956645,996666019618076222,11007931
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,22866059583916535458,706060224424269957,11008410
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10000000000000000000,305891442173171116,11008684
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31138432757938065138,992242715114031699,11010127
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27893914058120898337,881602145591342614,11010287
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,45657758944219702248,1493571996526326812,11010763
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7500000000000000000,243618676808528294,11011180
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5931946857966849221,194968400216720104,11011356
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,98074407424659330412,3253172046180728465,11011465
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,107000000000000000000,3557221453474220448,11011505
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,99978923054505865241,3393313785646225995,11011842
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58990163079754400950,1997762754074145713,11011967
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2826143582835320069,94814386079902996,11012281
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,148978161472067019054,4995060818184080579,11012506
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20000000000000000000,671062458600541053,11012551
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1073960456304021787,35838254008755107,11012884
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,257229859114783164493,8391978687081400253,11013860
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42963574017783690687,1403967256312039002,11013913
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1546900438782669781,48949542544401119,11014189
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24133781652604765295,751074047788096145,11014752
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,121000000000000000000,3753604794390778448,11014799
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,16279537698736844932,498572694938656387,11015154
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,16268977683799933390,498572660755349730,11015163
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1208438860209372046371,39999999999999999999,11015938
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,967234993330338492928,32000000000000000000,11016056
